ID,NAME,TYPE,ADDRESS,LATITUDE,LONGITUDE,STATUS,INSPECTION
10228322,IMMACULATE CONCEPTION,Child Care - Catered,23 COMAY RD,43.69769,-79.47782,Pass,[object Object]
9401876,IMMANUEL DAY CARE CENTRE,Child Care - Food Preparation,21 CHANNEL NINE CRT,43.78394,-79.25654,Pass,"[object Object],[object Object],[object Object]"
10666857,IMMANUEL SDA CHURCH,Food Bank,418 DREWRY AVE,43.7832,-79.4374,Pass,[object Object]
10551700,IMONAY HOUSE,Restaurant,665 BLOOR ST W,43.66412,-79.41585,Pass,"[object Object],[object Object],[object Object]"
10671922,IMPACT,Restaurant,1222 YONGE ST,43.68217,-79.3919,Pass,"[object Object],[object Object],[object Object]"
10551550,IMPACT KITCHEN,Restaurant,573 KING ST E,43.65607,-79.35705,Pass,[object Object]
10709726,IMPACT KITCHEN,Restaurant,"88 QUEENS QUAY W, Unit-101",43.64085,-79.37871,Pass,[object Object]
10634015,IMPACT KITCHEN,Restaurant,444 ADELAIDE ST W,43.64647,-79.39804,Pass,"[object Object],[object Object],[object Object]"
10656403,IMPACT N COMMUNITIES,Serving Kitchen,4301 KINGSTON RD,43.76274,-79.19283,Pass,
10687000,IMPERFECT EATS,Restaurant,"312 ADELAIDE ST W, Unit-102",43.64773,-79.39186,Pass,"[object Object],[object Object]"
10304703,IMPERIAL COFFEE & SERVICE INC.,Food Depot,12 KODIAK CRES,43.75327,-79.46642,Pass,[object Object]
10716368,IMPERIAL FINE FOODS,Food Caterer,"4190 KINGSTON RD, Unit-9-10",43.75963,-79.19799,Pass,[object Object]
10226863,IMPERIAL FRUIT MARKET,Supermarket,1110 ST CLAIR AVE W,43.6787,-79.44069,Pass,
10669506,IMPERIAL HOME HARDWARE,Food Store (Convenience/Variety),2775 DUFFERIN ST,43.70442,-79.45187,Pass,[object Object]
9007383,IMPERIAL PUB,Restaurant,"54 DUNDAS ST E, Unit-2",43.65633,-79.37885,Pass,"[object Object],[object Object],[object Object]"
10397926,IMPERIAL VENDING,Food Vending Facility,125 JUDSON ST,43.61379,-79.50608,Pass,
10716683,IMPRESSION 1915,Food Take Out,189 DUNDAS ST W,43.65703,-79.37403,Pass,[object Object]
10217505,IMPRESSIONS CAFE - WILLIAM OSLER HEALTH CENTRE,Cafeteria - Public Access,"101 HUMBER COLLEGE BLVD, Flr-C",43.72978,-79.5987,Pass,"[object Object],[object Object],[object Object]"
10386776,IN CHEON HOUSE KOREAN & JAPANESE RESTAURANT,Restaurant,9 GLEN WATFORD DR,43.7868,-79.27595,Pass,"[object Object],[object Object],[object Object]"
10661703,IN KOREAN RESTAURANT,Restaurant,"5460 YONGE ST, Bldg-102",43.77721,-79.41553,Pass,
10585357,IN THE MANOR,Food Caterer,"181 COCKSFIELD AVE, Unit-2",43.75396,-79.45159,Pass,
10653493,INCHA,Restaurant,761 BAY ST,43.6595,-79.38478,Pass,[object Object]
10516222,INDEPENDENT CITY MARKET,Supermarket,1022 KING ST W,43.64165,-79.4153,Pass,"[object Object],[object Object],[object Object]"
10642385,INDEPENDENT CITY MARKET,Supermarket,3080 YONGE ST,43.72557,-79.40295,Pass,[object Object]
9007395,INDIA BAZAR,Food Store (Convenience/Variety),2645 ISLINGTON AVE,43.7384,-79.56528,Pass,[object Object]
10336594,INDIA PAAN INC.,Restaurant,1427 GERRARD ST E,43.67206,-79.3223,Pass,"[object Object],[object Object]"
9007399,INDIA TOWN FOOD & SPICES LTD.,Food Store (Convenience/Variety),641 MARKHAM RD,43.76115,-79.22406,Pass,"[object Object],[object Object]"
10207093,INDIAN BIRIYANI HOUSE,Restaurant,181 DUNDAS ST W,43.65498,-79.38652,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10600981,INDIAN CROWN,Food Take Out,"4750 YONGE ST, Unit-144",43.76048,-79.41103,Pass,"[object Object],[object Object]"
10716929,INDIAN DESIRE,Restaurant,469 BLOOR ST W,43.66597,-79.40678,Pass,[object Object]
9007401,INDIAN FLAVOUR,Restaurant,"4700 KEELE ST, Unit-17",43.77342,-79.50234,Pass,"[object Object],[object Object]"
10534091,INDIAN GRILL RESTAURANT,Restaurant,108 OSSINGTON AVE,43.64657,-79.41971,Pass,"[object Object],[object Object],[object Object],[object Object]"
9007403,INDIAN GROCERIES AND SPICES,Food Processing Plant,105 SELECT AVE,43.83103,-79.25783,Pass,
10608521,INDIAN RASOI,Restaurant,1437 GERRARD ST E,43.67208,-79.32199,Pass,"[object Object],[object Object]"
10632026,INDIAN ROAD CRESCENT PUBLIC SCHOOL,Student Nutrition Site,285 INDIAN ROAD CRES,43.66254,-79.46008,Pass,[object Object]
10516714,INDIAN ROAD YMCA,Child Care - Catered,285 INDIAN ROAD CRES,43.66254,-79.46008,Pass,"[object Object],[object Object]"
10449835,INDIAN ROTI HOUSE,Food Take Out,256 QUEENS QUAY W,43.6392,-79.38554,Pass,"[object Object],[object Object]"
10696032,INDIAN SPICE ROOM,Restaurant,"717 1/2 QUEEN ST E, Flr-1/2",43.65879,-79.34927,Pass,[object Object]
10694226,INDIAN STREET FOOD CO.,Restaurant,1701 BAYVIEW AVE,43.70805,-79.3758,Pass,"[object Object],[object Object],[object Object]"
9008208,INDIAN SWEETS & SAMOSA,Food Processing Plant,"2011 LAWRENCE AVE W, Unit-18",43.70006,-79.51048,Pass,"[object Object],[object Object]"
10224534,INDIGO NATURAL FOODS INC.,Food Depot,76 HOWDEN RD,43.75192,-79.29098,Pass,
10639002,INDILICIOUS FINE INDIAN CUISINE,Restaurant,3358 DUNDAS ST W,43.66577,-79.48203,Pass,[object Object]
10482582,INDO AFRICA IMPEX INC.,Food Depot,50 LEADING RD,43.75314,-79.60932,Pass,[object Object]
9007413,INDO-CANADA BAKERY,Restaurant,"1002 DANFORTH AVE, Unit-1",43.68077,-79.33699,Pass,"[object Object],[object Object],[object Object],[object Object]"
10430876,INDONESIAN CONSULATE GENERAL,Cafeteria - Private Access,129 JARVIS ST,43.65313,-79.37272,Pass,[object Object]
10612122,INDRAN SWEETS INC,Food Processing Plant,"80C NASHDENE RD, Unit-57 -58/",43.81942,-79.25311,Pass,"[object Object],[object Object],[object Object]"
10596831,INDULGENCE BEAUTY BAR,Food Store (Convenience/Variety),274 MANITOBA ST,43.62416,-79.4896,Pass,[object Object]
10563399,INDUSTRIAL ALLIANCE - ARAMARK CANADA,Restaurant,522 UNIVERSITY AVE,43.65583,-79.38889,Pass,"[object Object],[object Object]"
10653105,INFINITY BLACK,Restaurant,"3570 VICTORIA PARK AVE, Unit-100A",43.80606,-79.33751,Pass,"[object Object],[object Object],[object Object],[object Object]"
10692649,INFUSION BAR & GRILL,Restaurant,5 BETHRIDGE RD,43.7085,-79.56643,Pass,"[object Object],[object Object],[object Object],[object Object]"
10615709,INJAPAN,Restaurant,124 ATLANTIC AVE,43.63973,-79.4213,Pass,"[object Object],[object Object]"
10611155,INS,Food Store (Convenience/Variety),"250 DUNDAS ST W, Unit-14",43.65466,-79.38927,Pass,[object Object]
10665605,INS,Food Store (Convenience/Variety),"108 DUNDAS ST E, Bldg-1",43.65662,-79.37747,Pass,"[object Object],[object Object]"
10625273,INS,Food Store (Convenience/Variety),"65 FRONT ST W, Unit-223",43.64528,-79.38049,Pass,"[object Object],[object Object]"
10627140,INS GEORGE BROWN CASA LOMA,Food Store (Convenience/Variety),160 KENDAL AVE,43.67602,-79.41105,Pass,[object Object]
10260677,INS MARKET,Food Store (Convenience/Variety),208 QUEENS QUAY W,43.63987,-79.38142,Pass,"[object Object],[object Object]"
10663750,INS MARKET,Food Store (Convenience/Variety),20 BAY ST,43.64155,-79.37741,Pass,"[object Object],[object Object]"
10700360,INS MARKET,Food Store (Convenience/Variety),333 EGLINTON AVE W,43.70421,-79.40912,Pass,[object Object]
10700274,INS MARKET,Food Store (Convenience/Variety),31 QUEEN ST E,43.65285,-79.37721,Pass,[object Object]
10700037,INS MARKET,Food Store (Convenience/Variety),2 ST CLAIR AVE E,43.68837,-79.39385,Pass,[object Object]
10698577,INS MARKET,Food Store (Convenience/Variety),"47 SHEPPARD AVE E, Flr-GRND",43.76127,-79.4077,Pass,[object Object]
10693852,INS MARKET,Food Store (Convenience/Variety),"148 SPADINA AVE, Unit-3",43.64796,-79.39619,Pass,[object Object]
10692608,INS MARKET,Food Store (Convenience/Variety),"4025 YONGE ST, Unit-131",43.74491,-79.40637,Pass,[object Object]
10690924,INS MARKET,Food Store (Convenience/Variety),"270 BLOOR ST W, Unit-105",43.66754,-79.40042,Pass,[object Object]
10690680,INS MARKET,Food Store (Convenience/Variety),155 WELLINGTON ST W,43.64579,-79.38577,Pass,[object Object]
10670337,INS MARKET,Food Store (Convenience/Variety),"705 DON MILLS RD, Unit-1",43.70951,-79.33358,Pass,"[object Object],[object Object],[object Object]"
10662541,INS MARKET,Food Store (Convenience/Variety),800 BAY ST,43.66117,-79.38644,Pass,[object Object]
10662313,INS MARKET,Food Store (Convenience/Variety),1 ADELAIDE ST E,43.65051,-79.37794,Pass,
10659356,INS MARKET,Food Store (Convenience/Variety),224 WELLINGTON ST W,43.6453,-79.38925,Pass,
10659287,INS MARKET,Food Store (Convenience/Variety),"1265 MILITARY TRL, Unit-D",43.7839,-79.18629,Pass,[object Object]
10657728,INS MARKET,Food Store (Convenience/Variety),"393 UNIVERSITY AVE, Unit-106",43.654,-79.38721,Pass,[object Object]
10657552,INS MARKET,Food Store (Convenience/Variety),200 KING ST E,43.65091,-79.37022,Pass,"[object Object],[object Object]"
10649046,INS MARKET,Food Store (Convenience/Variety),900 DUFFERIN ST,43.65602,-79.43523,Pass,"[object Object],[object Object]"
10644056,INS MARKET,Food Store (Convenience/Variety),"1 QUEEN ST E, Unit-G4",43.65241,-79.37894,Pass,[object Object]
10627942,INS MARKET,Food Store (Convenience/Variety),"181 UNIVERSITY AVE, Unit-G5",43.64931,-79.38557,Pass,[object Object]
10623520,INS MARKET,Food Store (Convenience/Variety),92 KING ST E,43.65001,-79.37458,Pass,[object Object]
10612917,INS MARKET,Food Store (Convenience/Variety),777 BAY ST,43.66064,-79.38538,Pass,[object Object]
10586710,INS MARKET,Food Store (Convenience/Variety),"33 BLOOR ST E, Bsmt",43.67029,-79.38557,Pass,
10554017,INS MARKET,Food Store (Convenience/Variety),50 EGLINTON AVE E,43.70747,-79.39679,Pass,[object Object]
10608923,INS MARKET  (INTERNATIONAL NEWS),Food Store (Convenience/Variety),2 BLOOR ST E,43.67073,-79.38555,Pass,
10658488,INS MARKET (INTERNATIONAL NEWS),Food Store (Convenience/Variety),2 BLOOR ST E,43.67073,-79.38555,Pass,
10584656,INS MARKET 5212,Restaurant,1140 BAY ST,43.6685,-79.3893,Pass,[object Object]
10556747,INSADONG,Restaurant,4941 DUNDAS ST W,43.64871,-79.52916,Pass,"[object Object],[object Object],[object Object]"
9007429,INSOMNIA,Restaurant,563 BLOOR ST W,43.66518,-79.41098,Pass,"[object Object],[object Object],[object Object]"
9032237,INSTITUTE OF CHILD STUDY AFTER SCHOOL DAY CARE,Child Care - Food Preparation,45 WALMER RD,43.66962,-79.40588,Pass,"[object Object],[object Object]"
10248891,INSURANCE COURIER SERVICES,Food Vending Facility,55 HORNER AVE,43.61476,-79.51669,Pass,
10366236,INT. STAFF CAFETERIA SERVICES INC.,Cafeteria - Private Access,1 HARBOUR SQ,43.64086,-79.37708,Pass,"[object Object],[object Object]"
10269214,INTER STEER RESTAURANT,Restaurant,357 RONCESVALLES AVE,43.64969,-79.45036,Pass,"[object Object],[object Object]"
10413954,INTERNATIONAL CHEESE CO LTD,Food Store (Convenience/Variety),67 MULOCK AVE,43.67001,-79.46491,Pass,[object Object]
10698578,INTERNATIONAL DELICATESSEN FOODS,Food Take Out,"2777 STEELES AVE W, Unit-1",43.7817,-79.49057,Pass,[object Object]
10290305,INTERNATIONAL FOOD AND SNACK - PLEASANTVIEW ARENA,Refreshment Stand (Stationary),545 VAN HORNE AVE,43.78701,-79.33671,Pass,
9007447,INTERNATIONAL FOODS AND SNACK BAR,Food Take Out,"3230 BAYVIEW AVE, Unit-2",43.78795,-79.39373,Pass,
10256946,INTERNATIONAL HERBS & VARIETY CO,Food Store (Convenience/Variety),29 ST ANDREW ST,43.65402,-79.40019,Pass,"[object Object],[object Object]"
9409998,INTERNATIONAL NEWS,Food Store (Convenience/Variety),"3850 SHEPPARD AVE E, Unit-88",43.78394,-79.29225,Pass,[object Object]
10547855,INTERNATIONAL NEWS,Food Store (Convenience/Variety),1 YONGE ST,43.64237,-79.37459,Pass,[object Object]
10543051,INTERNATIONAL NEWS,Food Store (Convenience/Variety),110 YONGE ST,43.65011,-79.37872,Pass,
10662151,INTERNATIONAL NEWS,Food Store (Convenience/Variety),"45 OVERLEA BLVD, Unit-159",43.70555,-79.34626,Pass,[object Object]
10603648,INTERNATIONAL NEWS,Food Store (Convenience/Variety),941 PROGRESS AVE,43.78527,-79.22703,Pass,
10600290,INTERNATIONAL NEWS,Food Store (Convenience/Variety),123 QUEEN ST W,43.65126,-79.38437,Pass,[object Object]
10598545,INTERNATIONAL NEWS,Food Store (Convenience/Variety),"175 BLOOR ST E, R3",43.67066,-79.38253,Pass,
10566754,INTERNATIONAL NEWS,Food Store (Convenience/Variety),519 KING ST W,43.64484,-79.3981,Pass,[object Object]
10561379,INTERNATIONAL NEWS,Food Store (Convenience/Variety),1 MOUNT PLEASANT RD,43.67041,-79.37947,Pass,
10501000,INTERNATIONAL NEWS,Food Store (Convenience/Variety),"48 YONGE ST, U-100",43.6481,-79.37752,Pass,
10500739,INTERNATIONAL NEWS,Food Store (Convenience/Variety),55 YORK ST,43.64615,-79.38271,Pass,[object Object]
10499424,INTERNATIONAL NEWS,Food Store (Convenience/Variety),25 KING ST W,43.64886,-79.37929,Pass,
10390091,INTERNATIONAL NEWS,Food Store (Convenience/Variety),40 UNIVERSITY AVE,43.64637,-79.38411,Pass,[object Object]
10387913,INTERNATIONAL NEWS,Food Store (Convenience/Variety),25 YORK ST,43.64315,-79.38145,Pass,[object Object]
10386302,INTERNATIONAL NEWS,Food Store (Convenience/Variety),130 KING ST W,43.64805,-79.38345,Pass,
10365080,INTERNATIONAL NEWS,Food Store (Convenience/Variety),200 FRONT ST W,43.64461,-79.38601,Pass,[object Object]
10363302,INTERNATIONAL NEWS,Food Store (Convenience/Variety),2 BLOOR ST E,43.67073,-79.38555,Pass,
10358321,INTERNATIONAL NEWS,Food Store (Convenience/Variety),333 BAY ST,43.65028,-79.38078,Pass,
10296721,INTERNATIONAL NEWS,Food Store (Convenience/Variety),"250 THE EAST MALL, UNIT-298",43.63279,-79.55468,Pass,
10280558,INTERNATIONAL NEWS,Food Store (Convenience/Variety),595 BAY ST,43.65622,-79.3833,Pass,[object Object]
10274874,INTERNATIONAL NEWS,Food Store (Convenience/Variety),44 KING ST W,43.64867,-79.38019,Pass,
10261867,INTERNATIONAL NEWS,Food Store (Convenience/Variety),1 BLUE JAYS WAY,43.64168,-79.39012,Pass,[object Object]
10225288,INTERNATIONAL NEWS,Food Store (Convenience/Variety),79 FRONT ST E,43.64877,-79.37267,Pass,[object Object]
9007462,INTERNATIONAL NEWS - KING ST,Food Store (Convenience/Variety),145 KING ST W,43.64752,-79.38424,Pass,
10448698,INTERNATIONAL SUPERMARKET,Supermarket,140 ROGERS RD,43.68463,-79.45029,Pass,"[object Object],[object Object]"
10615545,INTERSECTIONS,Private Club,"2350 BAYVIEW AVE, Flr-2",43.73274,-79.38152,Pass,"[object Object],[object Object],[object Object]"
10544903,INVICTUS GAME STATION,Restaurant,250 SHEPPARD AVE E,43.76429,-79.40019,Pass,
10692261,INVICTUS GAME STATION,Cafeteria - Public Access,558 YONGE ST,43.6646,-79.38479,Pass,"[object Object],[object Object]"
9007480,IONVIEW PUBLIC SCHOOL SNACK PROGRAM,Student Nutrition Site,90 IONVIEW RD,43.73762,-79.2747,Pass,
9007487,IPPOLITO PRODUCE LTD,Food Depot,165 THE QUEENSWAY,43.6288,-79.48602,Pass,
10670423,IQ,Restaurant,"2 ST CLAIR AVE W, 0103",43.68831,-79.39464,Pass,"[object Object],[object Object],[object Object]"
10393513,IQ FOOD CO,Food Court Vendor,"100 WELLINGTON ST W, WS07",43.64676,-79.38248,Pass,"[object Object],[object Object]"
10655282,IQ FOOD CO,Restaurant,"3401 DUFFERIN ST, Unit-609",43.72608,-79.45147,Pass,"[object Object],[object Object],[object Object],[object Object]"
10613977,IQ FOOD CO,Food Take Out,613 KING ST W,43.64409,-79.40085,Pass,"[object Object],[object Object],[object Object]"
10556231,IQ FOOD CO,Food Take Out,77 ADELAIDE ST W,43.64933,-79.38247,Pass,"[object Object],[object Object]"
10493805,IQ FOOD CO,Restaurant,18 YORK ST,43.64326,-79.38224,Pass,"[object Object],[object Object],[object Object]"
10664343,IQ FOOD INC,Food Take Out,"199 BAY ST, Flr-3",43.64837,-79.37993,Pass,"[object Object],[object Object],[object Object]"
9007489,IQBAL HALAL FOODS,Supermarket,"2 THORNCLIFFE PARK DR, Unit-12-15",43.7066,-79.35149,Pass,"[object Object],[object Object],[object Object],[object Object]"
10392400,IQBAL KEBAB & SWEET CENTRE 2,Restaurant,"105 PARKWAY FOREST DR, Unit-8",43.77377,-79.34053,Pass,"[object Object],[object Object],[object Object]"
10275323,IQBAL KEBAB AND SWEETS CENTRE,Restaurant,"2 THORNCLIFFE PARK DR, Unit-17",43.7066,-79.35149,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10569651,IRENS GROCERY,Supermarket,528 DUFFERIN ST,43.64684,-79.43039,Pass,"[object Object],[object Object]"
10306302,IRIE VEGGIE VEGETARIAN,Food Take Out,2593 EGLINTON AVE W,43.69013,-79.47387,Pass,"[object Object],[object Object]"
9019023,IRISH EMBASSY PUB & GRILL,Restaurant,49 YONGE ST,43.64787,-79.37737,Pass,"[object Object],[object Object]"
9007494,IRISH ROSE PUB,Restaurant,1095 WESTON RD,43.68624,-79.48756,Pass,"[object Object],[object Object],[object Object]"
10677404,IRON ROOSTER,Restaurant,373 SPADINA AVE,43.65591,-79.39887,Pass,"[object Object],[object Object],[object Object]"
10507442,IRON SKILLET SIRLON TIPS,Food Take Out,2 STRACHAN AVE,43.6372,-79.41004,Pass,"[object Object],[object Object]"
10518194,IRUKA SUSHI,Restaurant,550 QUEENS QUAY W,43.63706,-79.39672,Pass,"[object Object],[object Object],[object Object]"
9012535,IRVING TISSUE,Cafeteria - Private Access,1551 WESTON RD,43.6943,-79.50534,Pass,"[object Object],[object Object]"
10709041,IRYEWON,Restaurant,"2215 STEELES AVE W, Unit-C4-C5",43.78539,-79.47676,Pass,"[object Object],[object Object]"
9007500,ISAAC'S BAKERY AND CAFE,Bakery,3390 BATHURST ST,43.72656,-79.43196,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10594588,ISAAN DER,Restaurant,2961 DUNDAS ST W,43.66529,-79.46798,Pass,"[object Object],[object Object],[object Object],[object Object]"
9007502,ISABELLA WALTON CHILDCARE CENTRE,Child Care - Catered,835 BIRCHMOUNT RD,43.72934,-79.27741,Pass,"[object Object],[object Object]"
10681356,ISABELLA'S BOUTIQUE LTD,Restaurant,2066 QUEEN ST E,43.6709,-79.29724,Pass,"[object Object],[object Object]"
9007504,ISHTAR MINI MART,Food Store (Convenience/Variety),"3406 WESTON RD, Unit-2",43.75046,-79.54239,Pass,
9413205,ISLAND BREEZE RESTAURANT,Restaurant,907 JANE ST,43.67775,-79.49601,Pass,"[object Object],[object Object]"
10372222,ISLAND CAFE,Food Take Out,20 WITHROW ST,43.63102,-79.35585,Pass,[object Object]
10713869,ISLAND CARIBBEAN RESTAURNT & LOUNGE,Restaurant,"1139 MORNINGSIDE AVE, Unit-37",43.80102,-79.19903,Pass,[object Object]
10672831,ISLAND CATERING AND TAKE OUT,Food Take Out,3260 EGLINTON AVE E,43.74402,-79.21625,Pass,"[object Object],[object Object],[object Object]"
10662337,ISLAND ESCAPE RESTAURANT,Restaurant,1055 MIDLAND AVE,43.74193,-79.26082,Pass,"[object Object],[object Object]"
10231398,ISLAND FOODS,Restaurant,"1310 DON MILLS RD, Unit-2",43.74593,-79.3463,Pass,"[object Object],[object Object]"
10611466,ISLAND GRILL & PIZZERIA,Food Take Out,2857 JANE ST,43.75174,-79.51594,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10348572,ISLAND HOT AND SPICY,Food Take Out,1391 WESTON RD,43.69181,-79.50147,Pass,"[object Object],[object Object]"
10665984,ISLAND MARKET,Food Store (Convenience/Variety),1 ISLAND AIRPORT,43.63307,-79.39486,Pass,[object Object]
10606212,ISLAND PARADISE RESTAURANT,Cocktail Bar / Beverage Room,1 CENTRE ISLAND PK,43.61522,-79.37728,Pass,
10342538,ISLAND PRINCESS,Chartered Cruise Boats,539 QUEENS QUAY W,43.63668,-79.39637,Pass,
10510668,ISLAND SPICE FLAVOUR,Food Take Out,363 PITFIELD RD,43.78705,-79.25832,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10685573,ISLAND STYLE RESTAURANT AND BAR,Restaurant,"1197 BIRCHMOUNT RD, Bldg-1107",43.74342,-79.28284,Pass,"[object Object],[object Object]"
10234428,ISLAND YACHT CLUB,Private Club,2 MUGS ISLAND PK,43.62427,-79.38671,Pass,
10617163,ISLAS FILIPINO BBQ & BAR,Food Take Out,1690 QUEEN ST W,43.63915,-79.44459,Pass,"[object Object],[object Object]"
9007530,ISLINGTON GOLF CLUB,Private Club,45 RIVERBANK DR,43.65352,-79.53319,Pass,[object Object]
9007524,ISLINGTON SENIORS CENTRE,Private Club,4968 DUNDAS ST W,43.64765,-79.5301,Pass,"[object Object],[object Object]"
10438034,ISLINGTON VILLAGE CHILD CARE CENTRE,Child Care - Catered,112 JUTLAND RD,43.62902,-79.51817,Pass,[object Object]
10670335,ISSHIN CENTRAL KITCHEN,Commissary,635 GERRARD ST E,43.66575,-79.35063,Pass,"[object Object],[object Object]"
9047912,ISSMI JAPANESE RESTAURANT,Restaurant,1984 AVENUE RD,43.73522,-79.42029,Pass,"[object Object],[object Object]"
10668986,IST SNACK BAR,Restaurant,1263 QUEEN ST W,43.64171,-79.43124,Pass,"[object Object],[object Object],[object Object]"
10512731,ISTANBUL CAFE & EXPRESSO BAR,Restaurant,174 EGLINTON AVE E,43.70804,-79.39313,Pass,"[object Object],[object Object]"
10569894,ISTANBUL SHAWARMA,Restaurant,430 COLLEGE ST,43.65672,-79.40708,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10426188,ISTAR RESTAURANT,Restaurant,"235 DIXON RD, Unit-13",43.69669,-79.54392,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]"
10446086,IT'S JENNY,Restaurant,253 GERRARD ST E,43.66184,-79.36905,Pass,"[object Object],[object Object]"
10267358,IT'S THE ICING ON THE CAKE,Bake Shop,1238 QUEEN ST E,43.66358,-79.32974,Pass,[object Object]
10304406,IT'Z A WRAP,Restaurant,129 JEFFERSON AVE,43.63953,-79.42194,Pass,[object Object]
10605740,ITAL VITAL,Food Take Out,14 ST ANDREW ST,43.65441,-79.39965,Pass,"[object Object],[object Object]"
10342495,ITALIAN CART,Food Take Out,170 PRINCES BLVD,43.63269,-79.41994,Pass,"[object Object],[object Object]"
9007542,ITALIAN PRODUCE COMPANY,Food Depot,165 THE QUEENSWAY,43.6288,-79.48602,Pass,
10668579,ITALTABLE,Restaurant,85 KINCORT ST,43.70021,-79.46861,Pass,"[object Object],[object Object],[object Object]"
10649001,ITEA ONE,Food Court Vendor,"4750 YONGE ST, Unit-164",43.76048,-79.41103,Pass,[object Object]
10287943,ITFC,Food Depot,345 FLINT RD,43.77134,-79.47987,Pass,
9404076,ITN FOOD CORPORATION,Food Processing Plant,40 COMMANDER BLVD,43.79587,-79.26468,Pass,"[object Object],[object Object]"
10422285,ITO SUSHI & NOODLE,Restaurant,250 FRONT ST W,43.64433,-79.38769,Pass,"[object Object],[object Object]"
10719214,ITS TEA,Restaurant,5203 YONGE ST,43.77066,-79.41295,Pass,[object Object]
9007549,IVAN FRANKO HOME,Nursing Home / Home for the Aged,767 ROYAL YORK RD,43.63768,-79.50708,Pass,"[object Object],[object Object],[object Object],[object Object]"
10276566,IVAN MINTCHER #4440,Hot Dog Cart,1 DUNDAS ST W,43.6562,-79.38044,Pass,
10690125,IVAN SUSHI &TEA INC,Restaurant,1033 KINGSTON RD,43.68063,-79.28454,Pass,"[object Object],[object Object]"
10227455,IVEY DONALD K JOHNSON CENTRE,Serving Kitchen,130 KING ST W,43.64805,-79.38345,Pass,"[object Object],[object Object],[object Object]"
10402943,IYAPPA SWEETS & SNACKS,Food Processing Plant,2721 MARKHAM RD,43.82109,-79.24363,Pass,
10480674,IYAPPAN GROCERIES,Butcher Shop,2875 JANE ST,43.75174,-79.51594,Pass,"[object Object],[object Object],[object Object]"
9007554,IZBA RESTAURANT,Restaurant,648 THE QUEENSWAY,43.62748,-79.49741,Pass,[object Object]
10461221,Ice Cream Junction,Ice Cream / Yogurt Vendors,3103 DUNDAS ST W,43.66533,-79.47299,Pass,[object Object]
10548798,Ichiban Asian All You Can Eat,Restaurant,"4675 STEELES AVE E, Unit-1R1-2",43.82416,-79.30253,Pass,"[object Object],[object Object]"
10621834,Ikki Sushi,Restaurant,2253 KINGSTON RD,43.70544,-79.25149,Pass,"[object Object],[object Object]"
10606797,Ikram Halal Meat & Convenience,Restaurant,4630 KINGSTON RD,43.77535,-79.17929,Pass,"[object Object],[object Object],[object Object]"
10623308,Il Fresco,Restaurant,3081 KINGSTON RD,43.72674,-79.23017,Pass,"[object Object],[object Object]"
10520861,Il Poom Hyuang,Food Processing Plant,1585 WARDEN AVE,43.76624,-79.30181,Pass,"[object Object],[object Object]"
10463538,Ina Grafton,Nursing Home / Home for the Aged,40 BELL ESTATE RD,43.70558,-79.27708,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10447511,Indar's Roti & Doubles,Restaurant,1152 ALBION RD,43.73788,-79.56738,Pass,"[object Object],[object Object],[object Object]"
10377653,Independent City Market,Supermarket,55 BLOOR ST W,43.66964,-79.38869,Pass,"[object Object],[object Object],[object Object]"
10434841,India 360,Restaurant,2761 MARKHAM RD,43.82129,-79.24592,Pass,"[object Object],[object Object],[object Object],[object Object]"
10515614,Indian Roti House,Food Take Out,471 CHURCH ST,43.66448,-79.38008,Pass,"[object Object],[object Object],[object Object],[object Object],[object Object]"
10444803,Indie Alehouse,Restaurant,2876 DUNDAS ST W,43.66564,-79.46538,Pass,[object Object]
10557937,Inglewood Heights Jr P.S.,Student Nutrition Site,45 DEMPSTER ST,43.77995,-79.29208,Pass,
10515979,Instant Food Ltd.,Food Processing Plant,"3480 MCNICOLL AVE, Unit-15",43.82321,-79.25304,Pass,"[object Object],[object Object]"
10570239,International News #5050,Food Store (Convenience/Variety),"3495 LAWRENCE AVE E, Unit-L6",43.75875,-79.22914,Pass,
10617530,Islamic Foundation of Toronto,Community Kitchen (Meal Program),441 NUGGET AVE,43.79799,-79.24175,Pass,"[object Object],[object Object],[object Object]"
10653212,Islanderz Caribbean Grill,Restaurant,2131 LAWRENCE AVE E,43.74613,-79.28831,Pass,"[object Object],[object Object]"
10587572,It's Family Food,Food Caterer,459 PHARMACY AVE,43.70506,-79.28855,Pass,[object Object]
10487889,Ital Vital Rastarant,Food Take Out,741 PHARMACY AVE,43.71724,-79.29368,Pass,"[object Object],[object Object]"
10558503,Italian Espresso Bar,Food Take Out,"462 BIRCHMOUNT RD, Unit-25",43.70729,-79.2696,Pass,"[object Object],[object Object]"
10500712,J & J Tuck Shop,Food Store (Convenience/Variety),52 MABELLE AVE,43.6464,-79.52945,Pass,[object Object]
