ID,Name,Business_Operation_Year,Franchise,Own_Lease,Number_Of_Staff_Before_Covid,Number_Of_Staff_During_Covid,Number_Of_Staff_During_Reopen,Total_Hours_Per_Week_Before_Covid,Total_Hours_Per_Week_During_Covid,Total_Hours_Per_Week_During_Reopen,Delivery,Curbside_Pickup,Dine_In_Service,Patio_Service,Cuisine,Offer_Alcohol,Price_Point_Target,Income_052019_062019,Income_052020_062020,Income_052021_062021,Profit_052019_062019,Profit_052020_062020,Profit_052021_062021,Selected_Open,Helpfulness,Long,Lat,Helpfulness_Factor
3947,OLLY FRESCO'S,11-20 years,N,Own,16,2,67,77,30,82,N,Y,Y,N,Greek,N,Average,237432,1706,327500,6043,1706,8335,Y,4,-79.38224,43.64326,4
3948,OM RESTAURANT,11-20 years,N,Lease,32,4,13,138,43,49,Y,Y,N,N,Mediterranean,Y,Average,466096,64402,68605,15652,1258,2303,N,0,-79.43761,43.64039,0
3949,OMAI,1-5 years,N,Own,9,11,13,105,55,93,Y,Y,Y,N,Mediterranean,N,Average,186624,30134,122290,8015,2103,5252,Y,4,-79.39273,43.65607,4
3950,OMNI 2 - JEWELS & JAVA,11-20 years,Y,Lease,25,19,20,109,7,84,Y,Y,Y,Y,Mexican,Y,Low-end,261428,99826,82589,11312,2338,3573,Y,3,-79.4279,43.71257,3
3951,OMNI KING EDWARD CRYSTAL BALLROOM,6-10 years,Y,Lease,44,10,30,110,51,80,Y,Y,Y,N,Thai,Y,High-end,656501,189080,442629,27701,13799,18677,Y,5,-79.3762,43.64938,5
3952,OMNI PALACE,Over 20 years,Y,Own,58,15,48,125,3,60,Y,N,Y,N,Greek,Y,Average,341598,127825,283284,8679,3406,7198,Y,4,-79.33194,43.76975,4
3953,ON THE ROCKS,1-5 years,N,Lease,6,7,2,114,36,67,N,Y,Y,N,Mexican,Y,Low-end,229931,82079,74808,6485,482,2110,N,0,-79.36836,43.65028,0
3954,ONE,Under 1 year,N,Lease,26,1,5,107,19,40,Y,Y,Y,N,Vietnamese,Y,Average,481049,85134,83700,13116,1379,2282,N,0,-79.39327,43.67089,0
3955,ONE LOFT,Under 1 year,N,Lease,65,8,6,125,1,40,Y,Y,Y,N,Mediterranean,Y,Low-end,168312,27151,112484,5154,118,3444,Y,3,-79.40092,43.65783,3
3956,ONE LOVE SPORT BAR,1-5 years,Y,Own,68,8,35,103,42,72,N,Y,Y,N,Japanese,N,Average,361837,120017,216903,14427,2478,8648,Y,3,-79.44124,43.6926,3
3957,ONE MORE CUP CAFE,6-10 years,N,Lease,16,5,24,166,35,88,Y,Y,Y,N,Mediterranean,N,High-end,511489,185205,396300,11960,3848,9267,Y,1,-79.35013,43.72952,1
3958,ONE RESTAURANT,1-5 years,Y,Own,39,3,39,106,61,43,Y,Y,N,N,Greek,N,Low-end,197358,71624,120383,7198,3143,4390,Y,4,-79.41103,43.76048,4
3959,ONION RINGS & FRIES,11-20 years,Y,Own,50,17,2,164,68,76,Y,Y,Y,Y,Others,Y,Low-end,178592,3771,2197,7051,3771,86,N,0,-79.31066,43.68638,0
3960,ONNKI DONBURI,1-5 years,N,Own,12,11,64,103,57,65,Y,N,N,N,Greek,Y,High-end,516438,40585,506659,16562,3217,16248,Y,5,-79.38459,43.66997,5
3961,ONNKI DONBURI,1-5 years,N,Own,57,5,15,109,20,42,Y,N,Y,N,Others,Y,Low-end,135867,3764,3838,4878,684,137,N,0,-79.40656,43.65653,0
3962,ONNURI,6-10 years,N,Lease,36,16,14,83,46,57,Y,Y,Y,N,Greek,N,Average,336461,29369,27915,15088,1433,1251,N,0,-79.33138,43.80429,0
3963,ONOIR,Under 1 year,N,Own,30,18,58,152,23,50,Y,N,N,N,Vietnamese,Y,High-end,512634,165712,257106,17408,3950,8731,Y,3,-79.38272,43.66906,3
3964,ONTARIO PIZZA UNLIMITED,Under 1 year,N,Lease,15,16,1,105,69,59,Y,Y,N,N,Mexican,Y,Low-end,232547,51539,52507,6011,1529,1357,N,0,-79.59709,43.74265,0
3965,OPEN HOUSE - FIVEPOINTS HOT CHICKEN,Under 1 year,Y,Lease,13,2,13,73,2,84,Y,N,Y,N,Indian,Y,High-end,661733,239223,381974,16683,6555,9630,Y,5,-79.4321,43.66049,5
3966,OPERA BOB'S PUBLIC HOUSE,Under 1 year,Y,Own,39,16,30,102,9,73,Y,N,N,N,Mediterranean,Y,High-end,476626,232711,277577,10919,4531,6359,Y,4,-79.42027,43.64942,4
3967,OPIUM KITCHEN & BAR,1-5 years,Y,Own,26,18,7,72,49,76,N,N,Y,Y,Mexican,Y,Low-end,269204,36573,36944,8213,2405,1127,N,0,-79.42632,43.6494,0
3968,OPUS RESTAURANT,11-20 years,Y,Lease,29,9,17,108,45,64,Y,Y,N,N,Japanese,Y,Low-end,274453,178480,155936,9229,165,5244,N,0,-79.39719,43.66924,0
3969,ORIENT EXPRESS,1-5 years,Y,Own,18,14,57,98,1,62,Y,Y,Y,Y,Mediterranean,N,Average,251564,39410,205243,9761,881,7964,Y,5,-79.27566,43.78554,5
3970,ORIENTAL CHOPSTICKS WOK & GRILL,1-5 years,Y,Lease,51,19,38,70,16,65,Y,N,Y,N,Others,N,Average,337667,148615,207438,8618,1172,5294,Y,1,-79.32495,43.68983,1
3971,ORIENTAL CHOPSTICKS WORK & GRILL,1-5 years,N,Own,28,8,34,108,30,75,Y,Y,N,Y,American,Y,Low-end,124262,55232,143859,4812,1198,5572,Y,4,-79.32495,43.68983,4
3972,ORIENTAL CITY RESTAURANT,Under 1 year,N,Lease,64,10,8,125,26,86,Y,Y,N,N,Chinese,N,Low-end,261124,101340,151611,8085,389,4694,Y,5,-79.47178,43.69062,5
3973,ORIENTAL CONGEE,Under 1 year,N,Lease,50,10,32,103,27,69,Y,Y,Y,N,Greek,N,Average,316249,37171,323141,12924,3423,13205,Y,1,-79.28829,43.78407,1
3974,ORIGINAL GRILL,Under 1 year,N,Lease,28,8,55,72,55,52,Y,N,Y,N,Japanese,N,Average,178273,54340,283885,4989,726,7945,Y,5,-79.34763,43.67813,5
3975,ORIGINALS ALE HOUSE,Under 1 year,Y,Lease,42,10,16,143,65,81,Y,Y,Y,N,Mediterranean,N,Low-end,226044,10039,9103,9701,717,390,N,0,-79.37603,43.70732,0
3976,ORLY RESTAURANT & GRILL,1-5 years,Y,"Lease, want to purchase",54,19,8,98,61,63,Y,Y,Y,Y,Greek,Y,Low-end,249407,99537,100996,9916,4845,4015,N,0,-79.44214,43.75505,0
3977,ORWELL'S PUB,1-5 years,N,Lease,38,14,53,78,29,83,Y,N,N,N,American,N,Average,263566,44087,319183,7258,2056,8790,Y,4,-79.52289,43.64459,4
3978,OS Amigos Restaurant & Cafe,6-10 years,Y,Lease,64,4,23,109,13,89,Y,Y,Y,N,Mexican,N,Low-end,171109,62731,122735,7626,895,5470,Y,2,-79.46291,43.68262,2
3979,OSAKA JAPANESE CUISINE,Under 1 year,N,Lease,66,18,3,163,61,49,N,N,Y,N,Mexican,Y,High-end,462253,48296,51316,16833,5403,1868,N,0,-79.3356,43.71355,0
3980,OSAKA SUSHI,6-10 years,N,Lease,12,8,4,129,65,87,Y,N,N,N,Mediterranean,Y,Low-end,224266,78873,73331,5865,1783,1917,N,0,-79.26932,43.80923,0
3981,OSAKA SUSHI JAPANESE RESTAURANT,1-5 years,Y,Lease,14,8,16,81,0,82,Y,Y,Y,Y,Thai,N,High-end,659608,105113,116313,28604,4609,5044,N,0,-79.45565,43.65562,0
3982,OSAKBASI,6-10 years,N,Lease,34,12,7,149,51,60,Y,Y,Y,N,Italian,N,Average,501750,110211,96384,19158,3803,3680,N,0,-79.46778,43.76615,0
3983,OSC - VALLEY MARKET PLACE,Under 1 year,Y,Lease,57,9,26,102,10,84,Y,N,N,N,Greek,N,Low-end,185713,26996,123091,7542,3496,4998,Y,1,-79.33815,43.71645,1
3984,OSCAR COFFEE & ESPESSO BAR,Under 1 year,N,Lease,19,3,65,128,3,43,Y,Y,Y,N,Thai,Y,Low-end,209162,28495,126214,4771,872,2879,Y,5,-79.2878,43.6725,5
3985,OSGOODE HALL RESTAURANT,Over 20 years,N,Lease,43,3,10,108,13,77,N,Y,N,Y,Chinese,N,Average,264085,73083,65401,6603,1014,1635,N,0,-79.37253,43.65413,0
3986,OSMOW'S,Under 1 year,N,Lease,19,1,68,103,59,95,Y,Y,N,N,Japanese,Y,Average,345957,49687,270746,15287,7876,11963,Y,5,-79.60589,43.73413,5
3987,OSMOW'S,1-5 years,Y,Lease,48,17,5,165,53,47,Y,Y,Y,N,Japanese,N,Low-end,224490,70751,73762,9381,2213,3082,N,0,-79.40241,43.6473,0
3988,OSMOW'S,Under 1 year,N,Lease,36,8,8,135,3,91,Y,N,Y,N,Indian,N,High-end,586113,39681,43455,24982,8642,1852,N,0,-79.48334,43.64985,0
3989,OSMOW'S,11-20 years,Y,Own,48,5,37,130,33,77,Y,N,Y,N,Vietnamese,N,Average,216607,3190,114060,7455,3190,3925,Y,3,-79.34914,43.67784,3
3990,OSMOW'S,1-5 years,N,Lease,50,14,18,160,68,82,N,Y,N,N,Indian,N,Low-end,232119,106507,115670,9035,2953,4502,N,0,-79.47451,43.68162,0
3991,OSMOW'S,1-5 years,N,Lease,11,18,15,86,24,87,Y,Y,Y,N,Mexican,Y,High-end,503722,50438,53976,10186,4386,1091,N,0,-79.50234,43.77342,0
3992,OSMOW'S,Under 1 year,N,"Lease, want to purchase",30,14,57,82,2,68,Y,N,Y,N,Indian,N,High-end,481296,230130,494993,11075,5381,11391,Y,5,-79.398929999999993,43.71082,5
3993,OSMOW'S,1-5 years,Y,Own,10,5,9,146,65,54,Y,Y,Y,N,Japanese,N,Average,197207,19533,19442,7682,789,757,N,0,-79.45104,43.73284,0
3994,OSMOW'S,6-10 years,Y,Lease,6,14,13,115,50,42,Y,Y,Y,N,Japanese,N,High-end,467717,43640,39763,11286,2445,959,N,0,-79.30771,43.73608,0
3995,OSMOW'S,Under 1 year,Y,Lease,62,2,2,141,68,93,Y,Y,Y,N,Chinese,N,Average,222953,153774,166381,5393,1398,4024,N,0,-79.4884,43.66714,0
3996,OSMOW'S,11-20 years,N,Lease,66,4,69,114,34,63,Y,N,N,N,Thai,N,Average,251131,20219,369137,6608,3067,9713,Y,1,-79.52742,43.65072,1
3997,OSMOW'S,11-20 years,Y,Lease,36,19,14,155,4,70,Y,Y,Y,N,Greek,N,Low-end,229511,34680,34474,9749,3581,1464,N,0,-79.53257,43.73458,0
3998,OSMOW'S AUTHENTIC MEDITERRANEAN RESTAURANT,1-5 years,N,Own,56,10,6,141,42,73,Y,Y,N,N,Greek,N,Average,325823,99882,111405,11238,2061,3842,N,0,-79.4034,43.65708,0
3999,OSMOW'S GRILL,11-20 years,Y,Own,7,8,18,130,65,61,Y,Y,N,N,Chinese,N,Average,232835,46860,50117,8885,105,1912,N,0,-79.49214,43.77362,0
4000,OSMOW'S GRILL,Under 1 year,N,Lease,10,10,32,155,1,64,N,N,Y,N,Mexican,Y,Low-end,160114,9671,226467,3400,377,4810,Y,1,-79.47676,43.78539,1
4001,OSSINGTON STOP,11-20 years,Y,Lease,8,19,35,150,55,68,Y,N,Y,N,Mediterranean,Y,High-end,427734,52191,259844,12234,3398,7432,Y,5,-79.42165,43.64936,5
4002,OSTERIA CICERI / LA BETTOLA DI TERRONI,Under 1 year,N,Lease,42,3,4,104,1,77,N,N,Y,N,Mediterranean,N,High-end,609038,168100,154000,23408,407,5918,N,0,-79.37791,43.65207,0
4003,OTTIMO RISTORANTE & PIZZERIA,1-5 years,N,Own,22,16,36,129,2,87,Y,Y,Y,N,Mexican,Y,Average,198054,18709,346410,4839,941,8464,Y,1,-79.51383,43.64659,1
4004,OTTO'S BERLIN DONER,1-5 years,N,"Lease, want to purchase",43,3,1,156,38,89,Y,N,Y,N,Japanese,N,Average,307192,38375,39417,11424,333,1465,N,0,-79.4027,43.65622,0
4005,OTTOS BIERHALLE,Over 20 years,N,Own,19,13,10,111,8,85,N,Y,N,N,Mexican,Y,Average,487993,184946,211375,17919,2647,7761,Y,5,-79.42211,43.6433,5
4006,OUR SPOT,Under 1 year,Y,Own,16,10,27,147,63,97,Y,Y,Y,N,Korean,N,Average,331338,95499,262138,11282,4090,8926,Y,1,-79.40076,43.65482,1
4007,OUR SPOT CAFE,1-5 years,N,Own,39,17,17,148,42,63,Y,Y,Y,N,Italian,N,Low-end,189201,13086,11517,6173,1164,375,N,0,-79.319,43.68414,0
4008,OUTPOST  COFFEE ROASTERS,1-5 years,N,Own,37,13,11,83,62,91,Y,N,N,N,Japanese,N,Average,502193,219638,223968,18642,9624,8314,N,0,-79.45416,43.6563,0
4009,OUTRIGGER,11-20 years,N,Lease,12,14,36,92,0,61,Y,Y,Y,N,Korean,N,Low-end,270924,34897,170955,6195,539,3909,Y,3,-79.28787,43.67287,3
4010,OUTTAKES,1-5 years,Y,Lease,11,10,42,122,11,62,N,Y,Y,N,Korean,N,High-end,541356,302551,420705,19669,6114,15286,Y,4,-79.39232,43.68466,4
4011,OVER EASY,1-5 years,N,"Lease, want to purchase",57,12,32,103,33,74,Y,N,N,Y,Korean,N,High-end,538251,18920,494933,22517,413,20705,Y,5,-79.39588,43.66856,5
4012,OVER EASY,11-20 years,Y,Own,66,18,8,97,27,84,Y,Y,N,N,Others,N,Low-end,181365,54883,56833,6007,1247,1882,N,0,-79.37741,43.64818,0
4013,OVEST,1-5 years,N,Lease,61,15,5,157,11,79,N,N,Y,N,Chinese,Y,Average,214990,141805,154375,5331,280,3828,N,0,-79.40665,43.64338,0
4014,OWL OF MINERVA,6-10 years,N,Lease,20,4,46,145,18,80,Y,N,Y,N,Mexican,N,Average,214365,45625,195728,4594,1738,4194,Y,3,-79.41424,43.77324,3
4015,OXFORD PUB & RESTAURANT,1-5 years,Y,Own,10,2,12,123,3,84,Y,N,Y,Y,Greek,N,Low-end,257455,23879,131867,6212,2823,3181,Y,1,-79.24974,43.73584,1
4016,OXTAIL PHO,1-5 years,N,Lease,64,4,1,73,40,63,Y,Y,Y,N,Thai,Y,Low-end,149376,70230,78843,6587,1850,3476,N,0,-79.40893,43.65182,0
4017,OYSHI SUSHI JAPANESE RESTAURANT,11-20 years,N,Lease,30,14,49,167,39,50,Y,N,Y,N,Mediterranean,N,Low-end,269429,44194,155861,9098,248,5263,Y,4,-79.37656,43.64124,4
4018,OYSTER BOY,11-20 years,N,Lease,65,13,54,136,62,66,Y,N,Y,N,Italian,N,Low-end,134527,77970,136474,4616,89,4683,Y,5,-79.41432,43.64517,5
4019,OYSTER MINE,6-10 years,N,Own,26,3,17,116,66,81,Y,Y,Y,N,Others,Y,Average,250485,94398,316025,5730,1290,7229,Y,2,-79.39694,43.70171,2
4020,OZO GRILL,6-10 years,N,Own,67,12,56,149,67,84,Y,N,N,N,Korean,N,Low-end,209924,47165,143887,8833,4837,6054,Y,2,-79.52365,43.64437,2
4021,Oaks 'N Acorns,Over 20 years,N,Own,36,19,25,141,11,74,Y,Y,Y,Y,Mediterranean,N,High-end,564829,5134,472148,14877,5134,12436,Y,5,-79.47709,43.66538,5
4022,One Plus One,Over 20 years,N,Lease,28,19,11,156,64,64,Y,Y,N,N,Mexican,Y,Low-end,229668,129262,126914,5370,2493,2967,N,0,-79.29921,43.82188,0
4023,One ZO Tapioca,1-5 years,N,Own,47,6,15,151,1,61,Y,Y,Y,N,Others,N,High-end,532382,13556,12146,13042,4246,297,N,0,-79.29337,43.8157,0
4024,Orchid Garden Bar/Grill,Over 20 years,Y,Own,49,4,14,72,63,87,Y,Y,Y,N,Mediterranean,Y,Low-end,128279,67987,60779,3167,1350,1500,N,0,-79.29806,43.78045,0
4025,Oriental Thai,1-5 years,N,Lease,60,13,10,105,37,50,N,Y,Y,Y,Mediterranean,N,Low-end,202699,13523,12786,6306,2728,397,N,0,-79.2525,43.70514,0
4026,Osmow's,1-5 years,N,Lease,5,16,23,91,59,54,Y,Y,N,N,Greek,Y,Low-end,177655,6003,69434,7165,91,2800,Y,5,-79.19546,43.79021,5
4027,Osmow's Restaurant,1-5 years,N,Own,32,17,3,135,49,66,Y,Y,Y,N,Vietnamese,N,Low-end,197394,22238,22299,7644,347,863,N,0,-79.29713,43.68902,0
4028,Our Korean Restaurant,Under 1 year,N,Own,51,18,10,89,28,60,N,Y,Y,N,Thai,N,Average,307836,11223,12888,10043,2318,420,N,0,-79.28695,43.8037,0
4029,P J O'BRIEN,1-5 years,Y,Lease,26,4,18,150,1,48,Y,Y,N,N,Japanese,N,High-end,662170,74927,81998,14968,7225,1853,N,0,-79.37541,43.64897,0
4030,P& M Restaurant,Under 1 year,N,Own,58,14,54,139,28,90,Y,Y,N,N,Others,Y,Low-end,262413,56079,156351,7017,1724,4181,Y,4,-79.51813,43.70048,4
4031,PACINO PANINO,6-10 years,Y,"Lease, want to purchase",29,12,5,114,62,53,N,Y,Y,N,Vietnamese,N,Average,411367,35596,35286,12118,1977,1039,N,0,-79.54152,43.77078,0
4032,PADDINGTON'S PUMP RESTAURANT,6-10 years,Y,Lease,36,9,52,148,27,70,Y,Y,N,N,Chinese,N,High-end,590407,321480,553833,24207,10546,22708,Y,4,-79.37213,43.64908,4
4033,PADELLA,11-20 years,N,Lease,12,6,43,159,31,84,Y,Y,N,N,Mexican,Y,Average,391487,58309,322821,11983,3474,9881,Y,5,-79.41955,43.73471,5
4034,PAESE RISTORANTE,11-20 years,Y,"Lease, want to purchase",54,15,59,105,46,86,Y,Y,Y,Y,Mediterranean,Y,Low-end,142860,50983,246059,3190,338,5494,Y,1,-79.43422,43.73974,1
4035,PAGE ONE,Under 1 year,Y,Own,6,17,8,109,32,67,Y,Y,Y,N,Korean,N,Average,216821,65424,189709,5559,1438,4864,Y,5,-79.37609,43.65726,5
4036,PAI RESTAURANT,Over 20 years,N,Own,46,10,7,101,6,49,Y,Y,Y,N,Others,N,High-end,756292,65694,57627,17488,1916,1332,N,0,-79.38872,43.64784,0
4037,PAI UPTOWN,1-5 years,Y,Own,50,4,19,109,6,87,Y,Y,Y,N,Greek,N,Low-end,172705,28091,27523,4886,662,778,N,0,-79.39832,43.70864,0
4038,PAINT CABIN,1-5 years,Y,Lease,29,16,16,148,15,80,Y,N,Y,N,Others,N,Low-end,197454,15626,17072,4979,525,430,N,0,-79.34776,43.66634,0
4039,PAINTBOX BISTRO,Over 20 years,N,Lease,40,1,68,97,56,59,Y,Y,Y,N,Italian,Y,High-end,457713,36101,341506,11656,3496,8697,Y,2,-79.36293,43.6601,2
4040,PAISANO'S ITALIAN GARDEN CAFE,Under 1 year,N,Lease,42,11,10,156,16,86,Y,N,Y,N,Vietnamese,Y,High-end,506431,288947,326004,12553,7535,8081,N,0,-79.40024,43.76461,0
4041,PAK CENTRE RESTAURANT,11-20 years,N,Own,42,14,9,133,52,63,Y,Y,N,N,Italian,N,Low-end,154824,51692,44406,3235,538,927,N,0,-79.26149,43.7517,0
4042,PALATE,1-5 years,Y,Own,13,11,14,132,28,57,Y,N,Y,N,Greek,Y,Low-end,147030,19726,17683,3596,169,432,N,0,-79.38866,43.698,0
4043,PALDO GANG SAN,1-5 years,Y,Lease,51,6,8,83,68,93,Y,Y,Y,N,American,Y,Average,369857,203472,197358,12233,5350,6527,N,0,-79.41729,43.66381,0
4044,PALGONG TEA,Under 1 year,N,Lease,10,3,27,136,36,83,Y,Y,Y,N,Mexican,Y,Average,407228,40815,157657,13093,3088,5069,Y,1,-79.36144,43.65024,1
4045,PALM LANE,11-20 years,Y,Own,66,11,37,141,11,59,Y,N,Y,N,Mexican,N,Average,476659,59208,120740,13434,2261,3402,Y,1,-79.39519,43.67203,1
4046,PALMA'S CONTINENTAL CUISINE,11-20 years,Y,Lease,25,13,13,83,57,53,Y,N,Y,N,Japanese,N,Low-end,123240,497,117311,3816,497,3632,Y,5,-79.27132,43.76552,5
4047,PALMYRA MEDITERRANIEAN HOUSE,1-5 years,N,Lease,49,3,9,129,42,43,N,N,Y,N,Greek,Y,Average,250245,53521,48807,7832,1119,1527,N,0,-79.60354,43.65004,0
4048,PAM'S ROTI,1-5 years,N,Own,21,10,10,90,53,59,Y,N,Y,Y,Japanese,N,Low-end,273584,63122,60223,11935,4034,2627,N,0,-79.43346,43.65992,0
4049,PANA FEST BAR & RESTAURANT,11-20 years,Y,Lease,55,4,56,117,22,57,N,N,Y,N,Greek,N,Low-end,220332,15485,137745,7986,1280,4993,Y,1,-79.51439,43.74208,1
4050,PANAGIO'S,Under 1 year,Y,"Lease, want to purchase",60,10,7,137,6,97,Y,Y,Y,N,Indian,Y,Average,517008,116530,120686,21449,8711,5006,N,0,-79.48793,43.61717,0
4051,PANAGIO'S BREAKFAST & LUNCH,11-20 years,Y,Own,21,12,44,165,25,53,Y,N,N,N,Indian,Y,Low-end,124737,79654,70276,3383,1190,1906,Y,2,-79.26023,43.79234,2
4052,PANAGO,Under 1 year,Y,Lease,52,12,30,98,57,81,Y,N,N,N,Chinese,N,Low-end,249238,38216,98333,8479,4656,3345,Y,3,-79.37966,43.65982,3
4053,PANAGO PIZZA,1-5 years,N,Own,59,3,44,111,14,44,Y,Y,Y,N,American,N,Average,321541,10509,171965,7789,2437,4166,Y,4,-79.41942,43.73133,4
4054,PANAGO PIZZA,1-5 years,Y,"Lease, want to purchase",15,17,3,134,52,73,Y,N,Y,Y,Greek,Y,Average,329847,49469,50526,11080,4152,1697,N,0,-79.39262,43.70832,0
4055,PANCER'S ORIGINAL DELI,6-10 years,N,Lease,39,5,10,70,23,87,Y,Y,Y,N,Mexican,Y,Average,408040,2150,2017,17943,2129,88,N,0,-79.43538,43.74074,0
4056,PANCHO Y EMILIANO,Under 1 year,Y,Lease,22,15,10,100,63,71,Y,Y,N,N,Mexican,Y,Average,459918,270172,287589,11834,856,7400,N,0,-79.38993,43.64653,0
4057,PANDA EXPRESS,1-5 years,N,Lease,27,19,11,138,32,84,Y,Y,N,N,Mediterranean,Y,High-end,578358,226494,200594,14517,4887,5035,N,0,-79.47068,43.67451,0
4058,PANERA BREAD,1-5 years,Y,Lease,69,13,5,156,58,69,Y,Y,Y,N,Chinese,N,Low-end,131872,84681,72364,3804,1233,2087,N,0,-79.38158,43.65714,0
4059,PANERA BREAD,1-5 years,N,Own,37,18,13,75,33,69,Y,Y,Y,N,Indian,Y,High-end,790027,284659,263308,24328,3300,8108,N,0,-79.5561,43.61515,0
4060,PANERA BREAD,1-5 years,Y,Lease,18,12,10,138,11,55,Y,Y,Y,N,Korean,N,Average,466155,186810,164731,9549,4148,3374,N,0,-79.34423,43.73644,0
4061,PANINO CAPPUCCINO,1-5 years,N,"Lease, want to purchase",67,18,17,138,55,66,N,Y,N,N,Chinese,Y,High-end,468334,208553,204675,15214,5166,6649,N,0,-79.53966,43.73861,0
4062,PANORAMA RESTAURANT,6-10 years,Y,Own,13,10,32,165,43,61,N,Y,Y,N,Greek,N,Low-end,160341,29439,172598,6119,1403,6586,Y,4,-79.59313,43.74198,4
4063,PANPAN NOODLE BAR,1-5 years,Y,Lease,44,1,12,149,69,77,N,Y,Y,Y,Others,N,Average,464907,90616,81515,10476,6648,1836,N,0,-79.39307,43.65601,0
4064,PANTHEON RESTAURANT,1-5 years,N,Lease,23,10,17,80,38,50,Y,Y,Y,N,Greek,N,Low-end,227730,68340,70594,5305,2558,1644,N,0,-79.35133,43.67745,0
4065,PANTRY,1-5 years,Y,Lease,47,8,16,94,41,43,Y,N,Y,N,Others,Y,Low-end,194738,14591,14418,7374,4471,546,N,0,-79.39043,43.6783,0
4066,PAPA BUBBLE,1-5 years,Y,Own,19,5,7,142,42,89,Y,N,Y,N,Greek,Y,High-end,440220,189083,196000,14359,1802,6393,N,0,-79.40435,43.73221,0
4067,PAPA JOHNS,1-5 years,N,Lease,44,1,51,151,6,49,Y,Y,N,N,Mexican,N,Average,364132,5391,210774,10263,5391,5940,Y,5,-79.34171,43.67981,5
4068,PAPA PASTRY & CAFE,6-10 years,Y,Lease,22,9,4,79,31,70,Y,Y,Y,N,Mediterranean,N,Average,506839,275522,307346,13321,5925,8078,N,0,-79.41808,43.79146,0
4069,PAPA SPICY,Under 1 year,Y,Lease,46,14,22,151,10,57,N,Y,Y,N,Thai,Y,Average,358569,71593,251064,9974,20,6984,Y,4,-79.39874,43.65497,4
4070,PAPAMIO'S,Under 1 year,Y,Lease,53,12,6,133,25,71,N,N,Y,N,Greek,Y,Low-end,253472,10000,9605,6775,392,256,N,0,-79.41933,43.67196,0
4071,PAPE VILLAGE,1-5 years,N,Own,24,15,53,75,19,85,Y,N,Y,N,Mexican,N,Average,389748,218311,205555,11376,1959,5999,Y,5,-79.34813,43.68671,5
4072,PAPI CHULO'S MEXICANA,11-20 years,Y,Own,31,16,63,142,63,45,N,N,Y,Y,Mexican,N,Low-end,163373,56701,98517,5169,1554,3117,Y,5,-79.41998,43.64732,5
4073,PAPPAS GRILL,1-5 years,N,Own,55,17,12,98,20,88,Y,N,Y,N,Japanese,Y,High-end,610816,150081,131294,26182,6985,5627,N,0,-79.35067,43.67808,0
4074,PAPUCCINO,Under 1 year,N,"Lease, want to purchase",39,2,17,74,8,40,N,Y,N,N,Mexican,Y,Low-end,221979,148521,168037,7672,2052,5808,N,0,-79.41645,43.65526,0
4075,PAPYRUS,6-10 years,N,Lease,29,14,27,116,0,85,Y,N,Y,N,Thai,Y,Low-end,129824,20357,105355,3603,648,2924,Y,1,-79.35329,43.6771,1
4076,PAR TEE PUTT GOLF CLUB,Over 20 years,Y,Own,26,9,9,129,5,76,N,Y,N,N,Indian,Y,Average,416890,239480,207521,9479,1486,4718,N,0,-79.38913,43.6486,0
4077,PARACAS PERUVIAN COUSINE,Under 1 year,N,Own,11,10,14,131,0,86,Y,Y,Y,N,Italian,N,Low-end,189554,72107,72656,4052,374,1553,N,0,-79.43707,43.67958,0
4078,PARADISE FINE CHINESE DINING,Under 1 year,N,Lease,50,11,4,113,55,81,N,Y,Y,N,Japanese,Y,Low-end,200996,28697,110764,7524,3041,4146,Y,2,-79.36786,43.79086,2
4079,PARADISE GRAPEVINE,1-5 years,Y,Lease,28,16,13,152,50,93,N,Y,Y,N,Italian,Y,Low-end,215044,42440,38904,6873,956,1243,N,0,-79.42347,43.66237,0
4080,PARADISE SHAWARMA,Under 1 year,Y,"Lease, want to purchase",15,13,52,121,3,63,Y,N,Y,N,Chinese,Y,Average,362412,203696,261202,7441,3200,5363,Y,5,-79.19167,43.76615,5
4081,PARADISE THEATRE,Under 1 year,N,Lease,46,17,7,82,53,79,Y,N,N,N,Indian,Y,Low-end,271308,184133,159215,5428,1418,3185,Y,3,-79.43077,43.66115,3
4082,PARALLEL,1-5 years,N,Own,14,15,23,98,7,45,Y,Y,Y,N,Vietnamese,N,High-end,770863,451404,404321,16221,1250,8508,Y,2,-79.43857,43.66942,2
4083,PARAMOUNT FINE FOODS,11-20 years,N,Lease,69,15,7,147,38,96,Y,N,Y,N,Chinese,Y,Average,389733,148733,317237,14728,990,11988,Y,3,-79.38002,43.65509,3
4084,PARAMOUNT FINE FOODS,1-5 years,N,Own,36,4,4,93,17,80,Y,Y,Y,N,Greek,Y,Low-end,212441,21984,208757,4635,2776,4554,Y,5,-79.34423,43.73644,5
4085,PARAMOUNT FINE FOODS,Under 1 year,N,Lease,61,8,50,84,18,50,Y,Y,Y,N,Chinese,Y,High-end,753537,204494,466718,15787,1797,9778,Y,5,-79.39017,43.6707,5
4086,PARAMOUNT FINE FOODS,Over 20 years,N,Own,33,13,62,77,56,60,Y,Y,Y,N,American,Y,Low-end,267096,108942,79385,8014,2196,2381,Y,5,-79.45147,43.72608,5
